,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
25,18.0,Australia,6286876,37775.0,7516.0,3.0,5940461.0,34477.0,338899.0,129.0,241360.0,289.0,70033185.0,2688655.0,26047667.0,Australia/Oceania,4.0,3466.0,0.0,1450.0,0.1,13011.0
26,19.0,Colombia,6093645,,139809.0,,5927076.0,,26760.0,342.0,117441.0,2694.0,34560302.0,666068.0,51887026.0,South America,9.0,371.0,2.0,,,516.0
27,20.0,Indonesia,6048685,254.0,156396.0,15.0,5886211.0,353.0,6078.0,2771.0,21689.0,561.0,96426056.0,345763.0,278878726.0,Asia,46.0,1783.0,3.0,0.9,0.05,22.0
28,21.0,Poland,6000600,184.0,116138.0,,5334933.0,7.0,549529.0,1125.0,158873.0,3075.0,36166373.0,957546.0,37769871.0,Europe,6.0,325.0,1.0,5.0,,14549.0
29,22.0,Mexico,5745228,732.0,324463.0,11.0,5044117.0,641.0,376648.0,4798.0,43710.0,2469.0,15855490.0,120628.0,131440812.0,North America,23.0,405.0,8.0,6.0,0.08,2866.0
30,23.0,Ukraine,5006460,518.0,108449.0,3.0,,,,177.0,115763.0,2508.0,19521252.0,451385.0,43247409.0,Europe,9.0,399.0,2.0,12.0,0.07,19423.0
31,24.0,Malaysia,4461135,2246.0,35584.0,1.0,4403183.0,2433.0,22368.0,69.0,134640.0,1074.0,58962005.0,1779515.0,33133752.0,Asia,7.0,931.0,1.0,68.0,0.03,675.0
32,25.0,Thailand,4331338,6488.0,29146.0,55.0,4217238.0,12755.0,84954.0,1496.0,61767.0,416.0,17270775.0,246288.0,70124258.0,Asia,16.0,2406.0,4.0,93.0,0.8,1211.0
33,26.0,Austria,4185678,4133.0,18249.0,4.0,4100958.0,5448.0,66471.0,83.0,459887.0,2005.0,184215396.0,20240014.0,9101545.0,Europe,2.0,499.0,0.0,454.0,0.4,7303.0
34,27.0,Belgium,4102082,1863.0,31580.0,7.0,3891391.0,7211.0,179111.0,122.0,351115.0,2703.0,33779532.0,2891338.0,11683011.0,Europe,3.0,370.0,0.0,159.0,0.6,15331.0
35,28.0,Israel,4095432,3378.0,10741.0,,4052605.0,,32086.0,150.0,439141.0,1152.0,41373364.0,4436346.0,9326000.0,Asia,2.0,868.0,0.0,362.0,,3440.0
36,29.0,Portugal,3935932,,22420.0,,,,,61.0,388095.0,2211.0,41591184.0,4101019.0,10141670.0,Europe,3.0,452.0,0.0,,,102284.0
37,30.0,Czechia,3912491,127.0,40228.0,4.0,3864791.0,1383.0,7472.0,14.0,364096.0,3744.0,55278869.0,5144247.0,10745764.0,Europe,3.0,267.0,0.0,12.0,0.4,695.0
38,31.0,South Africa,3844625,3237.0,100533.0,10.0,3680855.0,1802.0,63237.0,192.0,63345.0,1656.0,24675963.0,406569.0,60693120.0,Africa,16.0,604.0,2.0,53.0,0.2,1042.0
39,32.0,Canada,3795258,3803.0,39787.0,37.0,3484305.0,2119.0,271166.0,423.0,98951.0,1037.0,61226715.0,1596323.0,38354852.0,North America,10.0,964.0,1.0,99.0,1.0,7070.0
40,33.0,Philippines,3687193,178.0,60439.0,,3622852.0,379.0,3902.0,289.0,32839.0,538.0,29728859.0,264771.0,112281327.0,Asia,30.0,1858.0,4.0,2.0,,35.0
41,34.0,Switzerland,3630141,810.0,13882.0,2.0,3520963.0,6138.0,95296.0,69.0,413842.0,1583.0,20851897.0,2377149.0,8771809.0,Europe,2.0,632.0,0.0,92.0,0.2,10864.0
42,35.0,Chile,3581374,2025.0,57639.0,2.0,3450919.0,3765.0,72816.0,173.0,184417.0,2968.0,37396520.0,1925668.0,19420021.0,South America,5.0,337.0,1.0,104.0,0.1,3750.0
43,36.0,Peru,3570075,293.0,212957.0,11.0,,,,254.0,105554.0,6296.0,30075629.0,889228.0,33822189.0,South America,9.0,159.0,1.0,9.0,0.3,48384.0
44,37.0,Greece,3364598,2819.0,29417.0,25.0,3272990.0,11464.0,62191.0,198.0,325749.0,2848.0,80612777.0,7804654.0,10328809.0,Europe,3.0,351.0,0.0,273.0,2.0,6021.0
45,38.0,Denmark,2972729,543.0,6244.0,6.0,2954644.0,1838.0,11841.0,6.0,509905.0,1071.0,127295922.0,21834755.0,5829968.0,Europe,2.0,934.0,0.0,93.0,1.0,2031.0
46,39.0,Romania,2899563,385.0,65567.0,5.0,2606660.0,,227336.0,157.0,152607.0,3451.0,22848464.0,1202541.0,19000146.0,Europe,7.0,290.0,1.0,20.0,0.3,11965.0
47,40.0,Sweden,2503090,,18791.0,,2474725.0,627.0,9574.0,16.0,245020.0,1839.0,18534055.0,1814243.0,10215862.0,Europe,4.0,544.0,1.0,,,937.0
48,41.0,Iraq,2325740,126.0,25214.0,1.0,2299326.0,185.0,1200.0,9.0,55516.0,602.0,18503660.0,441688.0,41893091.0,Asia,18.0,1662.0,2.0,3.0,0.02,29.0
49,42.0,Serbia,2010495,516.0,16033.0,5.0,1983725.0,973.0,10737.0,16.0,231832.0,1849.0,9552196.0,1101471.0,8672221.0,Europe,4.0,541.0,1.0,60.0,0.6,1238.0
50,43.0,Bangladesh,1952829,30.0,29127.0,,1897798.0,272.0,25904.0,1273.0,11643.0,174.0,14020260.0,83590.0,167727244.0,Asia,86.0,5758.0,12.0,0.2,,154.0
51,44.0,Hungary,1903200,,46266.0,,1808061.0,,48873.0,40.0,197942.0,4812.0,11355462.0,1181023.0,9614940.0,Europe,5.0,208.0,1.0,,,5083.0
52,45.0,Slovakia,1785186,53.0,19984.0,6.0,1755200.0,360.0,10002.0,40.0,326686.0,3657.0,7114375.0,1301917.0,5464538.0,Europe,3.0,273.0,1.0,10.0,1.0,1830.0
53,46.0,Jordan,1694216,,14048.0,,1678941.0,,1227.0,124.0,163052.0,1352.0,16670254.0,1604348.0,10390674.0,Asia,6.0,740.0,1.0,,,118.0
54,47.0,Georgia,1655221,,16811.0,,1637293.0,,1117.0,,416409.0,4229.0,16920079.0,4256633.0,3974991.0,Asia,2.0,236.0,0.0,,,281.0
55,48.0,Pakistan,1528800,64.0,30375.0,,1494141.0,,4284.0,92.0,6681.0,133.0,28252729.0,123465.0,228831837.0,Asia,150.0,7534.0,8.0,0.3,,19.0
56,49.0,Ireland,1524555,463.0,7163.0,32.0,1482778.0,5588.0,34614.0,28.0,302497.0,1421.0,12118172.0,2404444.0,5039907.0,Europe,3.0,704.0,0.0,92.0,6.0,6868.0
57,50.0,Norway,1428335,325.0,3006.0,,,,,20.0,259710.0,547.0,11002430.0,2000540.0,5499729.0,Europe,4.0,1830.0,0.0,59.0,,242990.0
58,51.0,Kazakhstan,1305592,8.0,13661.0,,1291366.0,,565.0,24.0,68026.0,712.0,11575012.0,603100.0,19192533.0,Asia,15.0,1405.0,2.0,0.4,,29.0
59,52.0,Singapore,1220193,2271.0,1352.0,,1150366.0,,68475.0,6.0,205574.0,228.0,23767171.0,4004219.0,5935532.0,Asia,5.0,4390.0,0.0,383.0,,11536.0
60,53.0,Hong Kong,1206818,233.0,9347.0,1.0,,,,5.0,158592.0,1228.0,44972952.0,5910031.0,7609596.0,Asia,6.0,814.0,0.0,31.0,0.1,155624.0
61,54.0,Morocco,1165283,36.0,16071.0,1.0,1148889.0,11.0,323.0,293.0,30893.0,426.0,11237010.0,297901.0,37720557.0,Africa,32.0,2347.0,3.0,1.0,0.03,9.0
62,55.0,Bulgaria,1159925,624.0,36994.0,21.0,991826.0,2454.0,131105.0,73.0,169292.0,5399.0,9895359.0,1444235.0,6851628.0,Europe,6.0,185.0,1.0,91.0,3.0,19135.0
63,56.0,Croatia,1127799,57.0,15896.0,8.0,1107596.0,759.0,4307.0,13.0,277892.0,3917.0,4815061.0,1186442.0,4058405.0,Europe,4.0,255.0,1.0,14.0,2.0,1061.0
64,57.0,Cuba,1104057,77.0,8527.0,,1094896.0,67.0,634.0,23.0,97585.0,754.0,12920253.0,1141989.0,11313817.0,North America,10.0,1327.0,1.0,7.0,,56.0
65,58.0,Lebanon,1097575,36.0,10400.0,1.0,1084103.0,405.0,3072.0,186.0,162151.0,1536.0,4795578.0,708476.0,6768864.0,Asia,6.0,651.0,1.0,5.0,0.1,454.0
66,59.0,Lithuania,1059597,16.0,9119.0,,1029548.0,177.0,20930.0,14.0,399546.0,3439.0,9946909.0,3750720.0,2652000.0,Europe,3.0,291.0,0.0,6.0,,7892.0
67,60.0,Finland,1052767,,4150.0,,46000.0,,1002617.0,21.0,189461.0,747.0,10773620.0,1938868.0,5556656.0,Europe,5.0,1339.0,1.0,,,180435.0
68,61.0,Tunisia,1040712,,28566.0,,,,,29.0,86383.0,2371.0,4584296.0,380516.0,12047586.0,Africa,12.0,422.0,3.0,,,-1212.69
69,62.0,Slovenia,1016011,225.0,6613.0,2.0,998294.0,361.0,11104.0,23.0,488592.0,3180.0,2652546.0,1275589.0,2079467.0,Europe,2.0,314.0,1.0,108.0,1.0,5340.0
70,63.0,New Zealand,996417,6471.0,812.0,2.0,942606.0,6726.0,52999.0,,199200.0,162.0,7099152.0,1419234.0,5002100.0,Australia/Oceania,5.0,6160.0,1.0,1294.0,0.4,10595.0
71,64.0,Belarus,982809,155.0,6974.0,2.0,928536.0,,47299.0,,104072.0,738.0,13217569.0,1399637.0,9443569.0,Europe,10.0,1354.0,1.0,16.0,0.2,5009.0
72,65.0,Nepal,978948,6.0,11952.0,,966806.0,17.0,190.0,,32516.0,397.0,5656865.0,187893.0,30106914.0,Asia,31.0,2519.0,5.0,0.2,,6.0
73,66.0,Bolivia,905453,25.0,21925.0,,862039.0,354.0,21489.0,220.0,75657.0,1832.0,2705422.0,226058.0,11967814.0,South America,13.0,546.0,4.0,2.0,,1796.0
74,67.0,UAE,900484,233.0,2302.0,,884512.0,284.0,13670.0,,89054.0,228.0,157459031.0,15572050.0,10111644.0,Asia,11.0,4393.0,0.0,23.0,,1352.0
75,68.0,Uruguay,899723,,7210.0,,888557.0,,3956.0,18.0,257356.0,2062.0,6091188.0,1742321.0,3496020.0,South America,4.0,485.0,1.0,,,1132.0
76,69.0,Ecuador,871046,17.0,35602.0,,,,,759.0,48021.0,1963.0,2470170.0,136180.0,18139033.0,South America,21.0,509.0,7.0,0.9,,21587.0
77,70.0,Costa Rica,864467,774.0,8441.0,1.0,841048.0,587.0,14978.0,42.0,166878.0,1629.0,4291131.0,828364.0,5180245.0,North America,6.0,614.0,1.0,149.0,0.2,2891.0
78,71.0,Guatemala,849552,57.0,17703.0,4.0,829658.0,158.0,2191.0,5.0,45850.0,955.0,4507334.0,243258.0,18529043.0,North America,22.0,1047.0,4.0,3.0,0.2,118.0
79,72.0,Latvia,824635,589.0,5790.0,1.0,814141.0,1897.0,4704.0,9.0,446327.0,3134.0,7203561.0,3898866.0,1847604.0,Europe,2.0,319.0,0.0,319.0,0.5,2546.0
80,73.0,Azerbaijan,792632,2.0,9709.0,,782864.0,2.0,59.0,,76892.0,942.0,6836568.0,663205.0,10308385.0,Asia,13.0,1062.0,2.0,0.2,,6.0
81,74.0,Panama,789830,1359.0,8194.0,1.0,767904.0,952.0,13732.0,16.0,177869.0,1845.0,5944913.0,1338791.0,4440510.0,North America,6.0,542.0,1.0,306.0,0.2,3092.0
82,75.0,Saudi Arabia,755980,565.0,9104.0,1.0,742677.0,114.0,4199.0,51.0,21106.0,254.0,42006583.0,1172792.0,35817593.0,Asia,47.0,3934.0,1.0,16.0,0.03,117.0
83,76.0,Sri Lanka,663580,19.0,16509.0,,646145.0,,926.0,,30751.0,765.0,6486117.0,300569.0,21579484.0,Asia,33.0,1307.0,3.0,0.9,,43.0
84,77.0,Paraguay,649718,,18872.0,,624673.0,,6173.0,2.0,89067.0,2587.0,2633737.0,361046.0,7294748.0,South America,11.0,387.0,3.0,,,846.0
85,78.0,Kuwait,631898,,2555.0,,628946.0,,397.0,1.0,144022.0,582.0,8064250.0,1838007.0,4387496.0,Asia,7.0,1717.0,1.0,,,90.0
86,79.0,Myanmar,613056,3.0,19434.0,,591981.0,17.0,1641.0,,11129.0,353.0,8033402.0,145836.0,55085153.0,Asia,90.0,2834.0,7.0,0.05,,30.0
87,80.0,Palestine,582119,,5353.0,,576684.0,,82.0,17.0,109402.0,1006.0,3078533.0,578573.0,5320903.0,Asia,9.0,994.0,2.0,,,15.0
88,81.0,Dominican Republic,579743,,4376.0,,574987.0,,380.0,1.0,52469.0,396.0,3288872.0,297654.0,11049322.0,North America,19.0,2525.0,3.0,,,34.0
89,82.0,Bahrain,573757,947.0,1477.0,,567370.0,305.0,4910.0,1.0,316816.0,816.0,9756491.0,5387323.0,1811009.0,Asia,3.0,1226.0,0.0,523.0,,2711.0
90,83.0,Estonia,572432,,2548.0,,511857.0,,58027.0,3.0,430988.0,1918.0,3329716.0,2506963.0,1328187.0,Europe,2.0,521.0,0.0,,,43689.0
91,84.0,Venezuela,522764,15.0,5709.0,,515939.0,32.0,1116.0,230.0,18481.0,202.0,3359014.0,118749.0,28286786.0,South America,54.0,4955.0,8.0,0.5,,39.0
92,85.0,Moldova,516986,,11489.0,,504142.0,,1355.0,49.0,128712.0,2860.0,3216305.0,800752.0,4016606.0,Europe,8.0,350.0,1.0,,,337.0
93,86.0,Egypt,515645,,24613.0,,442182.0,,48850.0,122.0,4869.0,232.0,3693367.0,34874.0,105907260.0,Africa,205.0,4303.0,29.0,,,461.0
94,87.0,Libya,501904,,6430.0,,490973.0,,4501.0,101.0,71250.0,913.0,2477219.0,351664.0,7044279.0,Africa,14.0,1096.0,3.0,,,639.0
95,88.0,Cyprus,477711,,1032.0,,124370.0,,352309.0,60.0,390404.0,843.0,9477138.0,7745088.0,1223632.0,Asia,3.0,1186.0,0.0,,,287921.0
96,89.0,Ethiopia,470760,20.0,7510.0,,455737.0,8.0,7513.0,4.0,3915.0,62.0,4816457.0,40059.0,120233895.0,Africa,255.0,16010.0,25.0,0.2,,62.0
97,90.0,Mongolia,469885,,2179.0,,313256.0,,154450.0,192.0,139183.0,645.0,4030048.0,1193726.0,3376023.0,Asia,7.0,1549.0,1.0,,,45749.0
98,91.0,Honduras,424365,486.0,10895.0,,132358.0,,281112.0,105.0,41620.0,1069.0,1363322.0,133708.0,10196236.0,North America,24.0,936.0,7.0,48.0,,27570.0
99,92.0,Armenia,422896,19.0,8623.0,1.0,412048.0,22.0,2225.0,,142222.0,2900.0,3068217.0,1031855.0,2973497.0,Asia,7.0,345.0,1.0,6.0,0.3,748.0
100,93.0,Réunion,398115,,756.0,,383424.0,,13935.0,10.0,438867.0,833.0,1603660.0,1767816.0,907142.0,Africa,2.0,1200.0,1.0,,,15361.0
101,94.0,Taiwan,397495,40295.0,931.0,12.0,36786.0,3179.0,359778.0,,16634.0,39.0,15492522.0,648315.0,23896586.0,Asia,60.0,25668.0,2.0,1686.0,0.5,15056.0
102,95.0,Oman,389306,33.0,4259.0,,384509.0,23.0,538.0,3.0,72808.0,797.0,25000000.0,4675531.0,5346986.0,Asia,14.0,1255.0,0.0,6.0,,101.0
103,96.0,Bosnia and Herzegovina,377355,79.0,15771.0,3.0,192218.0,,169366.0,,116358.0,4863.0,1762038.0,543328.0,3243045.0,Europe,9.0,206.0,2.0,24.0,0.9,52224.0
104,97.0,Qatar,365334,143.0,677.0,,363929.0,49.0,728.0,2.0,130114.0,241.0,3468410.0,1235275.0,2807805.0,Asia,8.0,4147.0,1.0,51.0,,259.0
105,98.0,Kenya,323900,19.0,5649.0,,318084.0,15.0,167.0,,5788.0,101.0,3618007.0,64649.0,55963578.0,Africa,173.0,9907.0,15.0,0.3,,3.0
106,99.0,Zambia,320157,58.0,3982.0,,315733.0,157.0,442.0,1.0,16557.0,206.0,3440764.0,177939.0,19336732.0,Africa,60.0,4856.0,6.0,3.0,,23.0
107,100.0,North Macedonia,310298,158.0,9287.0,3.0,300433.0,225.0,578.0,,148951.0,4458.0,2027591.0,973298.0,2083216.0,Europe,7.0,224.0,1.0,76.0,1.0,277.0
108,101.0,Botswana,305859,,2688.0,,303026.0,,145.0,1.0,125377.0,1102.0,2026898.0,830860.0,2439517.0,Africa,8.0,908.0,1.0,,,59.0
109,102.0,Albania,275372,31.0,3496.0,,271617.0,56.0,259.0,2.0,95882.0,1217.0,1813289.0,631372.0,2871980.0,Europe,10.0,822.0,2.0,11.0,,90.0
110,103.0,Algeria,265800,2.0,6875.0,,178365.0,2.0,80560.0,6.0,5865.0,152.0,230861.0,5094.0,45316852.0,Africa,170.0,6592.0,196.0,0.04,,1778.0
111,104.0,Nigeria,255766,,3143.0,,249914.0,,2709.0,11.0,1186.0,15.0,5075820.0,23543.0,215595417.0,Africa,843.0,68595.0,42.0,,,13.0
112,105.0,Zimbabwe,248536,184.0,5479.0,3.0,242118.0,33.0,939.0,12.0,16283.0,359.0,2272746.0,148901.0,15263483.0,Africa,61.0,2786.0,7.0,12.0,0.2,62.0
113,106.0,Luxembourg,241160,,1068.0,,231818.0,,8274.0,1.0,373989.0,1656.0,4238251.0,6572654.0,644831.0,Europe,3.0,604.0,0.0,,,12831.0
114,107.0,Uzbekistan,238736,21.0,1637.0,,236853.0,25.0,246.0,23.0,6947.0,48.0,1377915.0,40094.0,34367212.0,Asia,144.0,20994.0,25.0,0.6,,7.0
115,108.0,Montenegro,235837,42.0,2717.0,,232501.0,45.0,619.0,6.0,375409.0,4325.0,2460465.0,3916609.0,628213.0,Europe,3.0,231.0,0.0,67.0,,985.0
116,109.0,Mozambique,225430,4.0,2201.0,,223169.0,5.0,60.0,13.0,6857.0,67.0,1316730.0,40052.0,32875919.0,Africa,146.0,14937.0,25.0,0.1,,2.0
117,110.0,Laos,208759,110.0,751.0,1.0,7660.0,,200348.0,,27943.0,101.0,1232128.0,164921.0,7471015.0,Asia,36.0,9948.0,6.0,15.0,0.1,26817.0
118,111.0,Kyrgyzstan,200993,,2991.0,,196406.0,,1596.0,131.0,29894.0,445.0,1907195.0,283663.0,6723460.0,Asia,33.0,2248.0,4.0,,,237.0
119,112.0,Iceland,185961,,119.0,,75685.0,,110157.0,,538482.0,345.0,2264004.0,6555813.0,345343.0,Europe,2.0,2902.0,0.0,,,318979.0
120,113.0,Maldives,179483,312.0,298.0,,163687.0,,15498.0,25.0,321557.0,534.0,2213831.0,3966245.0,558168.0,Asia,3.0,1873.0,0.0,559.0,,27766.0
121,114.0,Afghanistan,179017,21.0,7685.0,,162001.0,39.0,9331.0,1124.0,4415.0,190.0,946564.0,23343.0,40551031.0,Asia,227.0,5277.0,43.0,0.5,,230.0
122,115.0,Uganda,164069,,3596.0,,100205.0,,60268.0,2.0,3389.0,74.0,2612795.0,53968.0,48413959.0,Africa,295.0,13463.0,19.0,,,1245.0
123,116.0,El Salvador,162089,,4128.0,,150662.0,,7299.0,8.0,24759.0,631.0,1950448.0,297924.0,6546801.0,North America,40.0,1586.0,3.0,,,1115.0
124,117.0,Ghana,161269,47.0,1445.0,,159769.0,23.0,55.0,1.0,4997.0,45.0,2441112.0,75638.0,32273514.0,Africa,200.0,22335.0,13.0,1.0,,2.0
125,118.0,Namibia,159278,59.0,4027.0,,153662.0,,1589.0,,60652.0,1533.0,1013304.0,385861.0,2626087.0,Africa,16.0,652.0,3.0,22.0,,605.0
126,119.0,Martinique,153253,,926.0,,104.0,,152223.0,8.0,408973.0,2471.0,828928.0,2212091.0,374726.0,North America,2.0,405.0,0.0,,,406225.0
127,120.0,Trinidad and Tobago,151806,214.0,3856.0,4.0,139219.0,486.0,8731.0,18.0,107826.0,2739.0,717879.0,509901.0,1407879.0,North America,9.0,365.0,2.0,152.0,3.0,6202.0
128,121.0,Brunei,143107,249.0,219.0,1.0,141836.0,30.0,1052.0,,321419.0,492.0,717784.0,1612146.0,445235.0,Asia,3.0,2033.0,1.0,559.0,2.0,2363.0
129,122.0,Guadeloupe,140130,,854.0,,2250.0,,137026.0,19.0,350105.0,2134.0,938039.0,2343627.0,400251.0,North America,3.0,469.0,0.0,,,342350.0
130,123.0,Cambodia,136262,,3056.0,,133182.0,1.0,24.0,,7947.0,178.0,2957188.0,172458.0,17147338.0,Asia,126.0,5611.0,6.0,,,1.0
131,124.0,Jamaica,131327,166.0,2980.0,3.0,84514.0,117.0,43833.0,,43994.0,998.0,1021789.0,342297.0,2985097.0,North America,23.0,1002.0,3.0,56.0,1.0,14684.0
132,125.0,Rwanda,129851,3.0,1459.0,,45522.0,,82870.0,,9586.0,108.0,5311117.0,392067.0,13546436.0,Africa,104.0,9285.0,3.0,0.2,,6117.0
133,126.0,Cameroon,119780,,1927.0,,117791.0,,62.0,13.0,4313.0,69.0,1751774.0,63084.0,27768809.0,Africa,232.0,14410.0,16.0,,,2.0
134,127.0,Angola,99194,,1900.0,,97149.0,,145.0,,2854.0,55.0,1499795.0,43150.0,34758051.0,Africa,350.0,18294.0,23.0,,,4.0
135,128.0,Malta,92918,70.0,711.0,2.0,89106.0,188.0,3101.0,4.0,209407.0,1602.0,1896860.0,4274903.0,443720.0,Europe,5.0,624.0,0.0,158.0,5.0,6989.0
136,129.0,DRC,87023,,1337.0,,50930.0,,34756.0,,920.0,14.0,846704.0,8950.0,94599845.0,Africa,1087.0,70755.0,112.0,,,367.0
137,130.0,Senegal,86016,4.0,1966.0,,84038.0,3.0,12.0,,4898.0,112.0,1075806.0,61263.0,17560510.0,Africa,204.0,8932.0,16.0,0.2,,0.7
138,131.0,Malawi,85816,5.0,2634.0,,82082.0,,1100.0,67.0,4281.0,131.0,576432.0,28757.0,20044791.0,Africa,234.0,7610.0,35.0,0.2,,55.0
139,132.0,Ivory Coast,81974,,799.0,,81162.0,2.0,13.0,,2971.0,29.0,1507385.0,54641.0,27587187.0,Africa,337.0,34527.0,18.0,,,0.5
140,133.0,French Guiana,80859,,395.0,,11254.0,,69210.0,2.0,258327.0,1262.0,627211.0,2003805.0,313010.0,South America,4.0,792.0,0.0,,,221111.0
141,134.0,Suriname,79393,,1328.0,,49402.0,,28663.0,,133128.0,2227.0,236066.0,395842.0,596364.0,South America,8.0,449.0,3.0,,,48063.0
142,135.0,Channel Islands,74865,,172.0,,73987.0,,706.0,,423373.0,973.0,1252808.0,7084816.0,176830.0,Europe,2.0,1028.0,0.0,,,3993.0
143,136.0,Barbados,73856,264.0,430.0,24.0,69468.0,,3958.0,,256421.0,1493.0,660727.0,2293984.0,288026.0,North America,4.0,670.0,0.0,917.0,83.0,13742.0
144,137.0,French Polynesia,72786,10.0,648.0,,,,,7.0,256365.0,2282.0,,,283915.0,Australia/Oceania,4.0,438.0,,35.0,,136090.0
145,138.0,Eswatini,71215,113.0,1401.0,1.0,69342.0,98.0,472.0,11.0,60229.0,1185.0,1019107.0,861893.0,1182405.0,Africa,17.0,844.0,1.0,96.0,0.8,399.0
